Author ID,Paper ID,Author,Affiliation,Affiliation Type
37589555100,6875910,sujal bista,"University of Maryland, College Park",Academic Institution
38015050600,6875910,jiachen zhuo,University of Maryland School of Medicine at Baltimore,Academic Institution
37542850000,6875910,rao p. gullapalli,University of Maryland School of Medicine at Baltimore,Academic Institution
37282560200,6875910,amitabh varshney,"University of Maryland, College Park",Academic Institution
37301429600,6875965,tao ju,Washington University in St. Louis,Academic Institution
37085461738,6875965,minxin cheng,University of Missouri at Columbia,Academic Institution
37085460525,6875965,xu wang,University of Missouri at Columbia,Academic Institution
37562226200,6875965,ye duan,University of Missouri at Columbia,Academic Institution
37085416142,6875993,tobias günther,Visual Computing Group at the University of Magdeburg,Academic Institution
37266875400,6875993,holger theisel,Visual Computing Group at the University of Magdeburg,Academic Institution
37085503743,6875956,fan hong,"Key Laboratory of Machine Perception (Ministry of Education), Peking University",Academic Institution
37085501991,6875956,chufan lai,"Key Laboratory of Machine Perception (Ministry of Education), Peking University",Academic Institution
37595201300,6875956,hanqi guo,"Key Laboratory of Machine Perception (Ministry of Education), Peking University",Academic Institution
38236731500,6875956,enya shen,"School of Computer Science, National University of Defense Technology, Changsha, China",Academic Institution
37403856700,6875956,xiaoru yuan,"Key Laboratory of Machine Perception (Ministry of Education), Peking University",Academic Institution
37085515856,6875956,sikun li,"School of Computer Science, National University of Defense Technology, Changsha, China",Academic Institution
37085504694,6875968,rudolf netzel,"VISUS, University of Stuttgart",Academic Institution
37586953400,6875968,michael burch,"VISUS, University of Stuttgart",Academic Institution
37268045000,6875968,d. weiskopf,"VISUS, University of Stuttgart",Academic Institution
37085415876,6876023,anshul vikram pandey,New York University,Academic Institution
37085402668,6876023,anjali manivannan,New York University,Academic Institution
37829353000,6876023,oded nov,New York University,Academic Institution
37085411015,6876023,margaret satterthwaite,New York University,Academic Institution
38267713800,6876023,enrico bertini,New York University,Academic Institution
37595201300,6875971,hanqi guo,"Key Laboratory of Machine Perception (Ministry of Education), Center for Computational Science and Engineering, Peking University",Academic Institution
37085458356,6875971,jiang zhang,"Key Laboratory of Machine Perception (Ministry of Education), Center for Computational Science and Engineering, Peking University",Academic Institution
37085456802,6875971,richen liu,"Key Laboratory of Machine Perception (Ministry of Education), Center for Computational Science and Engineering, Peking University",Academic Institution
37085465185,6875971,lu liu,"Key Laboratory of Machine Perception (Ministry of Education), Center for Computational Science and Engineering, Peking University",Academic Institution
37403856700,6875971,xiaoru yuan,"Key Laboratory of Machine Perception (Ministry of Education), Center for Computational Science and Engineering, Peking University",Academic Institution
37281262900,6875971,jian huang,"Department of Electrical Engineering and Computer Science, University of Tennessee, Knoxville",Academic Institution
38025528500,6875971,xiangfei meng,"National Supercomputer Center in Tianjin, Binhai, Tianjin, China",Private Corporation
37085460601,6875971,jingshan pan,"National Supercomputer Center in Jinan, Shandong, China",Private Corporation
37085492886,6875975,franz sauer,"University of California, Davis",Academic Institution
37401024100,6875975,hongfeng yu,"University of Nebraska, Lincoln",Academic Institution
37275869400,6875975,kwan-liu ma,"University of California, Davis",Academic Institution
37395495900,6876010,fanny chevalier,Inria,Private Corporation
37590932700,6876010,pierre dragicevic,Inria,Private Corporation
37077249100,6876010,steven franconeri,Northwestern University,Academic Institution
37085593133,6876036,bahador saket,University of Arizona,Academic Institution
37680680500,6876036,paolo simonetto,University of Arizona,Academic Institution
37398749700,6876036,stephen g. kobourov,University of Arizona,Academic Institution
37283464100,6876036,katy borner,Indiana University,Academic Institution
37559775500,6876027,hui zhang,"Pervasive Technology Institute, Indiana University",Academic Institution
37667388400,6876027,jianguang weng,Zhejiang University of Media and Communication,Academic Institution
37085342509,6876027,guangchen ruan,"School of Informatics and Computing, Indiana University",Academic Institution
37085441228,6875940,joel dearden,Swansea University,Academic Institution
37335785800,6875940,mark jones,Swansea University,Academic Institution
38527541800,6875973,johannes fuchs,University of Konstanz,Academic Institution
37591317800,6875973,petra isenberg,Inria,Private Corporation
37413699200,6875973,anastasia,"CNRS & Inria, Université Paris-Sud",Academic Institution
38242836400,6875973,fabian fischer,University of Konstanz,Academic Institution
38267713800,6875973,enrico bertini,NYU Poly,Private Corporation
37719161300,6875900,matthew brehmer,University of British Columbia,Academic Institution
37587716200,6875900,stephen ingram,University of British Columbia,Academic Institution
37085406459,6875900,jonathan stray,Columbia Journalism School and the Associated Press,Private Corporation
37349490300,6875900,tamara munzner,University of British Columbia,Academic Institution
37993472500,6875939,david günther,"Institut Mines-Télécom, CNRS LTCI, Paris, France",Private Corporation
37085463158,6875939,alec jacobson,"Columbia University, New York, USA",Academic Institution
37590998600,6875939,jan reininghaus,"IST Austria, Vienna, Austria",Private Corporation
37271851300,6875939,h.p. seidel,"Max Planck Institute for Informatics, Saarbrücken, Germany",Academic Institution
37085473700,6875939,olga sorkine-hornung,"ETH Zürich, Zürich, Switzerland",Private Corporation
37282635100,6875939,tino weinkauf,"Max Planck Institute for Informatics, Saarbrücken, Germany",Academic Institution
37085438672,6875917,pascal goffin,Inria,Private Corporation
37945380800,6875917,wesley willett,Inria,Private Corporation
37407972900,6875917,j.-d. fekete,Inria,Private Corporation
37591317800,6875917,petra isenberg,Inria,Private Corporation
37391623900,6875938,weiwei cui,Microsoft Research,Private Corporation
37406039100,6875938,shixia liu,Microsoft Research,Private Corporation
37085534013,6875938,zhuofeng wu,Nankai University,Academic Institution
38241100700,6875938,hao wei,Zhejiang University,Academic Institution
37870001700,6875918,a. gyulassy,"SCI Institute, University of Utah",Academic Institution
37993472500,6875918,david günther,"Institut Mines-Télécom, Télécom ParisTech, CNRS LTCI, Paris, France",Private Corporation
37853884500,6875918,joshua a. levine,"School of Computing, Visual Computing Division, Clemson University, Clemson, SC, USA",Academic Institution
37298870300,6875918,julien tierny,"Institut Mines-Télécom, Télécom ParisTech, CNRS LTCI, CNRS LIP6, UPMC, Sorbonne Universites, Paris, France",Academic Institution
37284312600,6875918,valerio pascucci,"SCI Institute, University of Utah",Academic Institution
37085351252,6875979,paul van der corput,Eindhoven University of Technology,Academic Institution
37267249200,6875979,jarke j. van wijk,Eindhoven University of Technology,Academic Institution
38233594700,6875972,stef van den elzen,"SynerScope BV, Eindhoven, The Netherlands",Private Corporation
37267249200,6875972,jarke j. van wijk,"Department of Mathematic and Computer Science, Eindhoven University of Technology, The Netherlands",Academic Institution
37085453984,6875962,gustavo machado,"University of Stuttgart, Germany",Academic Institution
37282541900,6875962,filip sadlo,"University of Stuttgart, Germany",Academic Institution
37557887000,6875962,t. muller,"University of Stuttgart, Germany",Academic Institution
37268023800,6875962,thomas ertl,"University of Stuttgart, Germany",Academic Institution
38490190000,6875969,charles d. stolper,"College of Computing, Georgia Institute of Technology",Academic Institution
37085451248,6875969,minsuk kahng,"College of Computing, Georgia Institute of Technology",Academic Institution
37085438751,6875969,zhiyuan lin,"College of Computing, Georgia Institute of Technology",Academic Institution
37085502930,6875969,florian foerster,"College of Computing, Georgia Institute of Technology",Academic Institution
37085513046,6875969,aakash goel,"College of Computing, Georgia Institute of Technology",Academic Institution
37267736900,6875969,john stasko,"College of Computing, Georgia Institute of Technology",Academic Institution
38276339400,6875969,duen horng chau,"College of Computing, Georgia Institute of Technology",Academic Institution
37085390137,6876044,tom polk,University of North Carolina at Charlotte,Academic Institution
37292632600,6876044,jing yang,University of North Carolina at Charlotte,Academic Institution
37085373502,6876044,yueqi hu,University of North Carolina at Charlotte,Academic Institution
37277701200,6876044,ye zhao,Kent State University,Academic Institution
37595064200,6875954,sean m. arietta,"EECS Department, University of California, Berkeley",Academic Institution
37282930300,6875954,alexei a. efros,"EECS Department, University of California, Berkeley",Academic Institution
37273264700,6875954,ravi ramamoorthi,"CSE Department, University of California, San Diego",Academic Institution
37282718200,6875954,maneesh agrawala,"EECS Department, University of California, Berkeley",Academic Institution
37085438249,6875963,lars huettenberger,TU Kaiserslautern,Private Corporation
37410427900,6875963,christian heine,ETH Zurich,Private Corporation
37282573700,6875963,christoph garth,TU Kaiserslautern,Private Corporation
37085574383,6875990,ismail demir,"Computer Graphics and Visualization Group, Technische Universität München Informatik 15, Garching, Germany",Academic Institution
38013954900,6875990,christian dick,"Computer Graphics and Visualization Group, Technische Universität München Informatik 15, Garching, Germany",Academic Institution
37444424000,6875990,rüdiger westermann,"Computer Graphics and Visualization Group, Technische Universität München Informatik 15, Garching, Germany",Academic Institution
38228713200,6876004,harish doraiswamy,New York University,Academic Institution
38018628600,6876004,nivan ferreira,New York University,Academic Institution
37547397100,6876004,theodoros damoulas,New York University,Academic Institution
37283149600,6876004,juliana freire,New York University,Academic Institution
37275249200,6876004,claudio t. silva,New York University,Academic Institution
37592993600,6876022,zhicheng liu,Adobe Research,Private Corporation
37550791300,6876022,jeffrey heer,University of Washington,Academic Institution
38514618500,6875981,david schroeder,University of Minnesota,Academic Institution
38284404600,6875981,fedor korsakov,University of Minnesota,Academic Institution
37085401395,6875981,carissa mai-ping knipe,University of Minnesota,Academic Institution
38280360700,6875981,lauren thorson,Minneapolis College of Art and Design,Private Corporation
37085409665,6875981,arin m ellingson,University of Minnesota,Academic Institution
37680738200,6875981,david nuckley,Zimmer Spine,Private Corporation
37564789400,6875981,john v. carlis,University of Minnesota,Academic Institution
37267356000,6875981,daniel f. keefe,University of Minnesota,Academic Institution
37085589835,6875942,jaemin jo,Seoul National University,Academic Institution
37085594251,6875942,jaeseok huh,Seoul National University,Academic Institution
37407061300,6875942,jonghun park,Seoul National University,Academic Institution
37594632900,6875942,bohyoung kim,Seoul National University Bundang Hospital,Academic Institution
37422552700,6875942,jinwook seo,Seoul National University,Academic Institution
37269320000,6876024,peter lindstrom,"Center for Applied Scientific Computing, Lawrence Livermore National Laboratory",Private Corporation
38006143400,6875953,jiaxi hu,"Department of Computer Science, Wayne State University, Detroit, MI",Academic Institution
37085390466,6875953,guangyu jeff zou,"Department of Computer Science, Wayne State University, Detroit, MI",Academic Institution
37285799200,6875953,jing hua,"Department of Computer Science, Wayne State University, Detroit, MI",Academic Institution
37978593500,6875964,mahsa mirzargar,"Scientific Computing and Imaging Institute, University of Utah, Salt Lake City, UT",Academic Institution
37267322600,6875964,ross t. whitaker,"Scientific Computing and Imaging Institute, University of Utah, Salt Lake City, UT",Academic Institution
37275716100,6875964,robert m. kirby,"Scientific Computing and Imaging Institute, University of Utah, Salt Lake City, UT",Academic Institution
38490580100,6876005,katherine isaacs,"University of California, Davis",Academic Institution
37564112000,6876005,peer-timo bremer,Lawrence Livermore National Laboratory,Private Corporation
37546948100,6876005,ilir jusufi,"University of California, Davis",Academic Institution
37892085700,6876005,todd gamblin,Lawrence Livermore National Laboratory,Private Corporation
37572974300,6876005,abhinav bhatele,Lawrence Livermore National Laboratory,Private Corporation
37290317700,6876005,martin schulz,Lawrence Livermore National Laboratory,Private Corporation
37282068700,6876005,bernd hamann,"University of California, Davis",Academic Institution
37085594931,6876047,josua krause,NYU Polytechnic School of Engineering,Private Corporation
37294938400,6876047,adam perer,IBM T.J. Watson Research Center,Private Corporation
38267713800,6876047,enrico bertini,NYU Polytechnic School of Engineering,Private Corporation
37085566394,6875967,dominik sacha,"Data Analysis and Visualization Group, University of Konstanz",Academic Institution
37592880100,6875967,andreas stoffel,"Data Analysis and Visualization Group, University of Konstanz",Academic Institution
38233603600,6875967,florian stoffel,"Data Analysis and Visualization Group, University of Konstanz",Academic Institution
38235486800,6875967,bum chul kwon,"Data Analysis and Visualization Group, University of Konstanz",Academic Institution
37283380700,6875967,geoffrey ellis,"Data Analysis and Visualization Group, University of Konstanz",Academic Institution
37283138700,6875967,daniel a. keim,"Data Analysis and Visualization Group, University of Konstanz",Academic Institution
37590924500,6875945,silvia born,"University of Zurich, Hybrid Laboratory for Cardiovascular Technologies, Switzerland",Academic Institution
37075072800,6875945,simon h. sündermann,"Division of Cardiovascular Surgery, University Hospital of Zurich, Switzerland",Academic Institution
37075306300,6875945,christoph russ,"Swiss Federal Institute of Technology (ETH) Zurich, Computer Vision Laboratory, Switzerland",Academic Institution
37075108600,6875945,raoul hopf,"Swiss Federal Institute of Technology (ETH) Zurich, Institute of Mechanical Systems, Switzerland",Academic Institution
37085583224,6875945,carlos e. ruiz,"Structural and Congenital Heart Division, Lenox Hill Hospital",Private Corporation
37564574100,6875945,volkmar falk,"Division of Cardiovascular Surgery, University Hospital of Zurich, Switzerland",Academic Institution
37670760200,6875945,michael gessat,"University of Zurich, Computer Vision Laboratory, Switzerland",Academic Institution
37606167900,6875999,tuan nhon dang,"Department of Computer Science, University of Illinois at Chicago",Academic Institution
37560536200,6875999,leland wilkinson,"Department of Computer Science, University of Illinois at Chicago",Academic Institution
37591344800,6875986,narges mahyar,University of Victoria,Academic Institution
37275861300,6875986,melanie tory,University of Victoria,Academic Institution
38490190000,6876049,charles d. stolper,"School of Interactive Computing, Georgia Institute of Technology",Academic Institution
37294938400,6876049,adam perer,IBM T.J. Watson Research Center,Private Corporation
37601397400,6876049,david gotz,University of North Carolina at Chapel Hill,Academic Institution
37077342500,6875995,thomas mãƒâ¼hlbacher,"VRVis Research Center, Vienna, Austria",Private Corporation
37282562500,6875995,harald piringer,"VRVis Research Center, Vienna, Austria",Private Corporation
37077342300,6875995,samuel gratzl,"Johannes Kepler University, Linz, Austria",Academic Institution
37590945600,6875995,michael sedlmair,"University of Vienna, Austria",Academic Institution
37403918900,6875995,marc streit,"Johannes Kepler University, Linz, Austria",Academic Institution
38237586900,6875913,eli t. brown,Tufts U,Private Corporation
38513524100,6875913,alvitta ottley,Tufts U,Private Corporation
37085586365,6875913,helen zhao,Purdue U.,Private Corporation
37085588958,6875913,quan lin,Tufts U,Private Corporation
37299219500,6875913,richard souvenir,U.N.C. Charlotte,Private Corporation
37681759500,6875913,alex endert,Pacific Northwest National Lab,Private Corporation
37592409400,6875913,remco chang,Tufts U,Private Corporation
37085590408,6876009,paul klemm,"Otto-von-Guericke University Magdeburg, Germany",Academic Institution
37085591751,6876009,steffen oeltze-jafra,"Otto-von-Guericke University Magdeburg, Germany",Academic Institution
37085527253,6876009,kai lawonn,"Otto-von-Guericke University Magdeburg, Germany",Academic Institution
37085591817,6876009,katrin hegenscheid,"Ernst-Moritz-Arndt University Greifswald, Germany",Academic Institution
37889186600,6876009,henry völzke,"Ernst-Moritz-Arndt University Greifswald, Germany",Academic Institution
37424645300,6876009,bernhard preim,"Otto-von-Guericke University Magdeburg, Germany",Academic Institution
37073197900,6875958,michael beham,"Vienna University of Technology, Austrian Institute of Technology",Academic Institution
37550396200,6875958,wolfgang herzner,Austrian Institute of Technology,Academic Institution
37282552200,6875958,eduard gröller,Vienna University of Technology,Academic Institution
37546620000,6875958,johannes kehrer,"Vienna University of Technology, Technische Universität München",Academic Institution
37085541569,6875982,haidong chen,"State Key Lab of CAD&CG, Zhejiang University",Academic Institution
37291847800,6875982,wei chen,"Cyber Innovation Joint Research Center, Zhejiang University",Academic Institution
37085541429,6875982,honghui mei,"State Key Lab of CAD&CG, Zhejiang University",Academic Institution
37085531152,6875982,zhiqi liu,"State Key Lab of CAD&CG, Zhejiang University",Academic Institution
37287677400,6875982,kun zhou,"State Key Lab of CAD&CG, Zhejiang University",Academic Institution
37085539017,6875982,weifeng chen,Zhejiang University of Finance & Economics,Academic Institution
37085536562,6875982,wentao gu,Zhejiang GongShang University,Academic Institution
37275869400,6875982,kwan-liu ma,University of California at Davis,Academic Institution
38242873200,6875957,bilal alsallakh,Vienna University of Technology,Academic Institution
37269249300,6875957,allan hanbury,Vienna University of Technology,Academic Institution
37274158800,6875957,helwig hauser,University of Bergen,Academic Institution
37282584500,6875957,silvia miksch,Vienna University of Technology,Academic Institution
37324868800,6875957,andreas rauber,Vienna University of Technology,Academic Institution
37073375900,6875974,maoyuan sun,"Department of Computer Science, Discovery Analytics Center, Virginia Tech",Private Corporation
37419565900,6875974,chris north,"Department of Computer Science, Discovery Analytics Center, Virginia Tech",Private Corporation
37273204200,6875974,naren ramakrishnan,"Department of Computer Science, Discovery Analytics Center, Virginia Tech",Private Corporation
37601397400,6875996,david gotz,University of North Carolina at Chapel Hill,Academic Institution
37644768800,6875996,harry stavropoulos,IBM T.J. Watson Research Center,Private Corporation
37085541190,6875947,ellen isaacs,Palo Alto Research Center (PARC),Private Corporation
37085540212,6875947,kelly damico,Palo Alto Research Center (PARC),Private Corporation
37085532705,6875947,shane ahern,Palo Alto Research Center (PARC),Private Corporation
38252635300,6875947,eugene bart,Palo Alto Research Center (PARC),Private Corporation
37085534077,6875947,mudita singhal,Palo Alto Research Center (PARC),Private Corporation
37593029700,6875959,steffen koch,"Institute of Visualization and Interactive Systems (VIS), University of Stuttgart",Academic Institution
37085484719,6875959,markus john,"Institute of Visualization and Interactive Systems (VIS), University of Stuttgart",Academic Institution
37667957300,6875959,michael worner,"Institute of Visualization and Interactive Systems (VIS), University of Stuttgart",Academic Institution
37288909400,6875959,andreas müller,"Institute for Natural Language Processing (IMS), University of Stuttgart",Academic Institution
37268023800,6875959,thomas ertl,"Institute of Visualization and Interactive Systems (VIS), University of Stuttgart",Academic Institution
37947312900,6876045,kreŝimir matković,"VRVis Research Center, Vienna, Austria",Private Corporation
37323697500,6876045,denis gračanin,"Virginia Tech, Blacksburg, VA, USA",Private Corporation
37085338700,6876045,rainer splechtna,"VRVis Research Center, Vienna, Austria",Private Corporation
37085338297,6876045,mario jeloviä‡,"AVL-AST Zagreb, Croatia",Private Corporation
37085337318,6876045,benedikt stehno,"VRVis Research Center, Vienna, Austria",Private Corporation
37274158800,6876045,helwig hauser,"University of Bergen, Norway",Academic Institution
37448821300,6876045,werner purgathofer,"Vienna University of Technology, Austria",Academic Institution
38490165500,6876007,patrick köthur,"GFZ German Research Centre for Geosciences, Potsdam, Germany",Private Corporation
37827860500,6876007,mike sips,"GFZ German Research Centre for Geosciences, Potsdam, Germany",Private Corporation
37085557167,6876007,henryk dobslaw,"GFZ German Research Centre for Geosciences, Potsdam, Germany",Private Corporation
38490186800,6876007,doris dransch,"GFZ German Research Centre for Geosciences, Potsdam, Germany",Private Corporation
37404943000,6876014,zuchao wang,Peking University,Academic Institution
37085582100,6876014,tangzhi ye,Peking University,Academic Institution
38238228600,6876014,min lu,Peking University,Academic Institution
37403856700,6876014,xiaoru yuan,Peking University,Academic Institution
37272637300,6876014,huamin qu,Hong Kong University of Science and Technology,Academic Institution
37085583261,6876014,jacky yuan,"Nanjing Intelligent Transportation Systems Co., Ltd",Private Corporation
37085575933,6876014,qianliang wu,"Nanjing Intelligent Transportation Systems Co., Ltd",Private Corporation
37403279800,6876046,krishna madhavan,Purdue University,Academic Institution
37295438200,6876046,niklas elmqvist,Purdue University,Academic Institution
38489915200,6876046,mihaela vorvoreanu,Purdue University,Academic Institution
37085414280,6876046,xin chen,Purdue University,Academic Institution
37085419236,6876046,yuetling wong,Purdue University,Academic Institution
37399307600,6876046,hanjun xian,Microsoft Corporation,Private Corporation
37085411372,6876046,zhihua dong,Microsoft Corporation,Private Corporation
37658136800,6876046,aditya johri,George Mason University,Academic Institution
37085594931,6876047,josua krause,NYU Polytechnic School of Engineering,Private Corporation
37294938400,6876047,adam perer,IBM T.J. Watson Research Center,Private Corporation
38267713800,6876047,enrico bertini,NYU Polytechnic School of Engineering,Private Corporation
37606167900,6875999,tuan nhon dang,"Department of Computer Science, University of Illinois at Chicago",Academic Institution
37560536200,6875999,leland wilkinson,"Department of Computer Science, University of Illinois at Chicago",Academic Institution
37591344800,6875986,narges mahyar,University of Victoria,Academic Institution
37275861300,6875986,melanie tory,University of Victoria,Academic Institution
38490190000,6876049,charles d. stolper,"School of Interactive Computing, Georgia Institute of Technology",Academic Institution
37294938400,6876049,adam perer,IBM T.J. Watson Research Center,Private Corporation
37601397400,6876049,david gotz,University of North Carolina at Chapel Hill,Academic Institution
37077342500,6875995,thomas mãƒâ¼hlbacher,"VRVis Research Center, Vienna, Austria",Private Corporation
37282562500,6875995,harald piringer,"VRVis Research Center, Vienna, Austria",Private Corporation
37077342300,6875995,samuel gratzl,"Johannes Kepler University, Linz, Austria",Academic Institution
37590945600,6875995,michael sedlmair,"University of Vienna, Austria",Academic Institution
37403918900,6875995,marc streit,"Johannes Kepler University, Linz, Austria",Academic Institution
37085590408,6876009,paul klemm,"Otto-von-Guericke University Magdeburg, Germany",Academic Institution
37085591751,6876009,steffen oeltze-jafra,"Otto-von-Guericke University Magdeburg, Germany",Academic Institution
37085527253,6876009,kai lawonn,"Otto-von-Guericke University Magdeburg, Germany",Academic Institution
37085591817,6876009,katrin hegenscheid,"Ernst-Moritz-Arndt University Greifswald, Germany",Academic Institution
37889186600,6876009,henry völzke,"Ernst-Moritz-Arndt University Greifswald, Germany",Academic Institution
37424645300,6876009,bernhard preim,"Otto-von-Guericke University Magdeburg, Germany",Academic Institution
38237586900,6875913,eli t. brown,Tufts U,Private Corporation
38513524100,6875913,alvitta ottley,Tufts U,Private Corporation
37085586365,6875913,helen zhao,Purdue U.,Private Corporation
37085588958,6875913,quan lin,Tufts U,Private Corporation
37299219500,6875913,richard souvenir,U.N.C. Charlotte,Private Corporation
37681759500,6875913,alex endert,Pacific Northwest National Lab,Private Corporation
37592409400,6875913,remco chang,Tufts U,Private Corporation
37073197900,6875958,michael beham,"Vienna University of Technology, Austrian Institute of Technology",Academic Institution
37550396200,6875958,wolfgang herzner,Austrian Institute of Technology,Academic Institution
37282552200,6875958,eduard gröller,Vienna University of Technology,Academic Institution
37546620000,6875958,johannes kehrer,"Vienna University of Technology, Technische Universität München",Academic Institution
37073375900,6875974,maoyuan sun,"Department of Computer Science, Discovery Analytics Center, Virginia Tech",Private Corporation
37419565900,6875974,chris north,"Department of Computer Science, Discovery Analytics Center, Virginia Tech",Private Corporation
37273204200,6875974,naren ramakrishnan,"Department of Computer Science, Discovery Analytics Center, Virginia Tech",Private Corporation
38242873200,6875957,bilal alsallakh,Vienna University of Technology,Academic Institution
37269249300,6875957,allan hanbury,Vienna University of Technology,Academic Institution
37274158800,6875957,helwig hauser,University of Bergen,Academic Institution
37282584500,6875957,silvia miksch,Vienna University of Technology,Academic Institution
37324868800,6875957,andreas rauber,Vienna University of Technology,Academic Institution
37085541569,6875982,haidong chen,"State Key Lab of CAD&CG, Zhejiang University",Academic Institution
37291847800,6875982,wei chen,"Cyber Innovation Joint Research Center, Zhejiang University",Academic Institution
37085541429,6875982,honghui mei,"State Key Lab of CAD&CG, Zhejiang University",Academic Institution
37085531152,6875982,zhiqi liu,"State Key Lab of CAD&CG, Zhejiang University",Academic Institution
37287677400,6875982,kun zhou,"State Key Lab of CAD&CG, Zhejiang University",Academic Institution
37085539017,6875982,weifeng chen,Zhejiang University of Finance & Economics,Academic Institution
37085536562,6875982,wentao gu,Zhejiang GongShang University,Academic Institution
37275869400,6875982,kwan-liu ma,University of California at Davis,Academic Institution
37601397400,6875996,david gotz,University of North Carolina at Chapel Hill,Academic Institution
37644768800,6875996,harry stavropoulos,IBM T.J. Watson Research Center,Private Corporation
37593029700,6875959,steffen koch,"Institute of Visualization and Interactive Systems (VIS), University of Stuttgart",Academic Institution
37085484719,6875959,markus john,"Institute of Visualization and Interactive Systems (VIS), University of Stuttgart",Academic Institution
37667957300,6875959,michael worner,"Institute of Visualization and Interactive Systems (VIS), University of Stuttgart",Academic Institution
37288909400,6875959,andreas müller,"Institute for Natural Language Processing (IMS), University of Stuttgart",Academic Institution
37268023800,6875959,thomas ertl,"Institute of Visualization and Interactive Systems (VIS), University of Stuttgart",Academic Institution
37085541190,6875947,ellen isaacs,Palo Alto Research Center (PARC),Private Corporation
37085540212,6875947,kelly damico,Palo Alto Research Center (PARC),Private Corporation
37085532705,6875947,shane ahern,Palo Alto Research Center (PARC),Private Corporation
38252635300,6875947,eugene bart,Palo Alto Research Center (PARC),Private Corporation
37085534077,6875947,mudita singhal,Palo Alto Research Center (PARC),Private Corporation
37947312900,6876045,kreŝimir matković,"VRVis Research Center, Vienna, Austria",Private Corporation
37323697500,6876045,denis gračanin,"Virginia Tech, Blacksburg, VA, USA",Private Corporation
37085338700,6876045,rainer splechtna,"VRVis Research Center, Vienna, Austria",Private Corporation
37085338297,6876045,mario jeloviä‡,"AVL-AST Zagreb, Croatia",Private Corporation
37085337318,6876045,benedikt stehno,"VRVis Research Center, Vienna, Austria",Private Corporation
37274158800,6876045,helwig hauser,"University of Bergen, Norway",Academic Institution
37448821300,6876045,werner purgathofer,"Vienna University of Technology, Austria",Academic Institution
37404943000,6876014,zuchao wang,Peking University,Academic Institution
37085582100,6876014,tangzhi ye,Peking University,Academic Institution
38238228600,6876014,min lu,Peking University,Academic Institution
37403856700,6876014,xiaoru yuan,Peking University,Academic Institution
37272637300,6876014,huamin qu,Hong Kong University of Science and Technology,Academic Institution
37085583261,6876014,jacky yuan,"Nanjing Intelligent Transportation Systems Co., Ltd",Private Corporation
37085575933,6876014,qianliang wu,"Nanjing Intelligent Transportation Systems Co., Ltd",Private Corporation
38490165500,6876007,patrick köthur,"GFZ German Research Centre for Geosciences, Potsdam, Germany",Private Corporation
37827860500,6876007,mike sips,"GFZ German Research Centre for Geosciences, Potsdam, Germany",Private Corporation
37085557167,6876007,henryk dobslaw,"GFZ German Research Centre for Geosciences, Potsdam, Germany",Private Corporation
38490186800,6876007,doris dransch,"GFZ German Research Centre for Geosciences, Potsdam, Germany",Private Corporation
37403279800,6876046,krishna madhavan,Purdue University,Academic Institution
37295438200,6876046,niklas elmqvist,Purdue University,Academic Institution
38489915200,6876046,mihaela vorvoreanu,Purdue University,Academic Institution
37085414280,6876046,xin chen,Purdue University,Academic Institution
37085419236,6876046,yuetling wong,Purdue University,Academic Institution
37399307600,6876046,hanjun xian,Microsoft Corporation,Private Corporation
37085411372,6876046,zhihua dong,Microsoft Corporation,Private Corporation
37658136800,6876046,aditya johri,George Mason University,Academic Institution
37591066400,6875994,christian partl,Graz University of Technology,Academic Institution
37395933400,6875994,alexander lex,Harvard University,Academic Institution
37403918900,6875994,marc streit,Johannes Kepler University Linz,Academic Institution
38108845300,6875994,hendrik strobelt,Harvard University,Academic Institution
37077343000,6875994,anne mai wassermann,Novartis Institutes for BicMedical Research,Academic Institution
37275698100,6875994,hanspeter pfister,Harvard University,Academic Institution
37085432453,6875994,dieter schmalstieg,Graz University of Technology,Academic Institution
37085462425,6875977,marã­a lujã¡n ganuza,"VyGLab Research Laboratory at the Universidad Nacional del Sur, Bahía Blanca, Argentina",Academic Institution
37085462057,6875977,gabriela ferracutti,"Departamento de Geología, Universidad Nacional del Sur, Bahía Blanca, Argentina",Academic Institution
37085473991,6875977,marã­a florencia gargiulo,"Departamento de Geología, Universidad Nacional del Sur, Bahía Blanca, Argentina",Academic Institution
37085463520,6875977,silvia mabel castro,"VyGLab Research Laboratory at the Universidad Nacional del Sur, Bahía Blanca, Argentina",Academic Institution
37085469073,6875977,ernesto bjerg,"Departamento de Geología, Universidad Nacional del Sur, Bahía Blanca, Argentina",Academic Institution
37284271200,6875977,eduard m. groller,"Vienna University of Technology, Austria",Academic Institution
37947312900,6875977,kreŝimir matković,"VRVis Research Center, Vienna, Austria",Private Corporation
37085505340,6876028,bowen yu,NYU Polytechnic School of Engineering,Private Corporation
38228713200,6876028,harish doraiswamy,NYU Polytechnic School of Engineering,Private Corporation
37085506238,6876028,xi chen,NYU Center for Genomics and Systems Biology,Private Corporation
37085520303,6876028,emily r miraldi,NYU Center for Genomics and Systems Biology,Private Corporation
37085515231,6876028,mario luis arrieta-ortiz,NYU Center for Genomics and Systems Biology,Private Corporation
37860222700,6876028,christoph hafemeister,NYU Center for Genomics and Systems Biology,Private Corporation
38277605400,6876028,aviv madar,Cornell University,Academic Institution
37679158500,6876028,richard bonneau,NYU Center for Genomics and Systems Biology,Private Corporation
37275249200,6876028,claudio t. silva,NYU Polytechnic School of Engineering,Private Corporation
